SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
522195,FRONTIER SPR,X ,Q,177.05,184.00,175.00,175.95,175.00,178.65,11,81,14378.00,
522205,PRAJ IND.LTD,B ,Q,110.70,112.90,107.70,109.85,108.95,109.15,3375,238268,26249591.00,
522207,RASANDIK ENG,X ,Q,64.40,69.65,64.40,68.50,69.65,64.40,12,760,50846.00,
522215,SWISS GLASS ,X ,Q,182.00,187.50,182.00,186.20,185.10,184.15,11,355,65585.00,
522217,GUJ APOIND  ,B ,Q,126.65,137.00,126.65,133.00,132.00,129.65,47,839,111388.00,
522229,TANEJA AERO.,X ,Q,22.25,22.70,22.00,22.25,22.25,22.30,19,3234,71479.00,
522231,CONART ENG. ,X ,Q,21.10,23.75,21.10,23.60,23.50,21.05,12,106,2482.00,
522241,M.M.FORGINGS,B ,Q,382.00,382.00,368.05,373.65,373.00,362.15,113,1579,598612.00,
522249,MAYUR UNIQ. ,B ,Q,217.90,217.90,213.90,215.10,215.80,212.85,29,880,189612.00,
522251,CENLUB INDUS,X ,Q,56.00,59.80,56.00,58.40,58.40,60.65,21,1181,67835.00,
522257,RAJOO ENGIN.,X ,Q,14.81,15.50,14.20,14.88,14.99,14.81,56,5882,85619.00,
522261,DOLPHIN OFF.,T ,Q,14.30,14.30,13.70,14.00,14.00,13.65,7,1278,17886.00,
522263,JMC PROJECTS,B ,Q,113.95,119.60,113.40,116.35,118.80,114.20,125,3818,439645.00,
522267,VEEJAY LAKSH,X ,Q,23.00,23.25,23.00,23.25,23.25,22.15,2,200,4625.00,
522273,AHMED.STEEL ,XT,Q,13.20,13.20,12.75,13.03,12.75,12.58,3,500,6515.00,
522275,GET&D       ,A ,Q,157.00,157.00,154.00,155.25,156.80,150.85,114,426,66143.00,
522281,RAM RAT.WIRE,X ,Q,72.50,74.50,70.65,72.45,72.45,70.00,10,343,24787.00,
522285,JAY NECO IND,T ,Q,3.66,3.89,3.66,3.66,3.66,3.85,111,115963,435314.00,
522287,KALPA.POWER ,A ,Q,455.95,456.00,440.00,441.20,443.65,451.75,311,1340,597313.00,
522292,CHANDNI TE  ,X ,Q,33.70,33.70,33.70,33.70,33.70,32.25,1,10,337.00,
522294,T & I GLOBAL,X ,Q,79.90,83.35,79.90,80.00,80.00,76.45,6,194,15516.00,
523007,ANSAL BUILD.,X ,Q,35.40,35.95,35.40,35.95,35.95,35.35,15,127,4563.00,
523011,WEIZMANN LTD,B ,Q,28.00,28.00,28.00,28.00,28.00,27.80,2,26,728.00,
523019,B.N.RATHI SE,X ,Q,18.85,19.00,18.85,19.00,19.00,19.00,3,16,302.00,
523021,RISHITECH   ,X ,Q,25.65,28.95,25.65,27.30,27.30,29.50,17,1421,38638.00,
523023,SINCLAIR HOT,X ,Q,290.00,305.00,290.00,304.30,305.00,290.00,23,1317,393497.00,
523025,SAFARI IND. ,B ,Q,546.95,554.95,540.55,543.25,547.95,548.70,109,547,298656.00,
523062,JJ FINANCE  ,XT,Q,13.23,13.23,13.23,13.23,13.23,13.92,2,2,26.00,
523100,COSMO FERR. ,X ,Q,7.35,7.35,6.78,7.35,7.35,7.01,6,302,2219.00,
523116,SANCO TRANS ,X ,Q,177.65,196.25,177.65,196.25,196.25,186.95,4,9,1617.00,XD
523133,BONANZA IND.,XT,Q,14.45,14.45,14.45,14.45,14.45,15.20,1,1,14.00,
523160,MORGAN CRU  ,X ,Q,1625.00,1635.00,1603.00,1623.20,1623.20,1628.00,47,1114,1796657.00,
523204,ABAN OFFSHO ,B ,Q,24.45,25.55,24.15,24.70,24.65,24.45,212,21819,541209.00,
523207,KOKUYOCMLN  ,B ,Q,64.00,66.00,63.05,66.00,66.00,63.85,16,383,24615.00,
523229,BHARAT SEATS,X ,Q,56.00,57.75,55.45,56.95,57.00,56.60,52,1859,105551.00,
523232,CONT.PETRO  ,XT,Q,21.00,21.00,21.00,21.00,21.00,21.00,2,101,2121.00,
523261,VENKEY'S (I),A ,Q,1407.00,1427.00,1392.20,1397.70,1396.00,1390.65,966,6664,9407014.00,
523269,ADVANI HOTEL,B ,Q,52.00,52.00,50.00,50.00,50.00,51.70,18,450,22955.00,
523277,G.V.FILMS   ,X ,Q,0.40,0.45,0.40,0.42,0.45,0.44,17,40707,17657.00,
523283,SUPER HOUSE ,B ,Q,71.00,75.00,71.00,74.20,74.45,72.30,117,282,20625.00,
523301,TCPL PACK   ,B ,Q,278.90,278.90,270.30,272.70,272.10,280.20,14,102,28030.00,XD
523319,BALMER LAWRI,B ,Q,174.40,175.25,172.50,174.65,175.25,172.15,411,17550,3054652.00,
523323,KOVAI MEDI. ,X ,Q,675.00,675.00,666.00,668.55,668.55,675.00,19,646,433251.00,
523329,ELDECO HOUS.,X ,Q,1949.00,1984.00,1944.00,1944.00,1944.00,1939.75,12,82,162026.00,
523367,DCMSHRIRAM  ,A ,Q,368.35,383.00,368.35,373.40,373.40,368.35,537,5075,1910437.00,
523369,DCM SHR.IND ,X ,Q,147.25,150.80,147.25,148.00,148.00,147.60,22,1229,182095.00,
523371,MAWANA SUGAR,B ,Q,30.60,33.30,30.60,32.75,32.75,31.55,151,19276,626996.00,
523385,NILKAMAL L  ,A ,Q,987.60,992.00,980.00,984.60,983.00,982.75,103,789,778824.00,
523391,NAHAR POLY  ,B ,Q,33.45,33.45,31.50,32.70,32.55,31.05,30,390,12723.00,
523395,3M INDIA LTD,A ,Q,20330.00,20505.00,20275.55,20445.45,20466.00,20354.90,15,18,367293.00,
523398,JCHAC       ,B ,Q,1640.00,1640.00,1580.00,1596.70,1597.00,1607.20,21,97,156074.00,
523405,JM FINANCIAL,A ,Q,70.95,72.00,70.20,71.15,71.55,70.45,134,11151,791244.00,
523411,ADCINDIA    ,X ,Q,161.40,169.80,161.40,165.60,169.80,172.50,4,1500,248400.00,
523445,REL INDL INF,B ,Q,248.90,257.20,248.10,251.25,251.25,246.65,1565,28998,7326367.00,
523449,SHARP INDIA ,XT,Q,14.60,15.95,14.50,14.50,14.50,15.25,9,5049,73291.00,
523457,LINDEINDIA  ,A ,Q,494.15,503.65,493.50,502.30,501.25,495.60,52,977,488507.00,
523465,IND.BANK HSG,B ,Q,25.60,30.10,25.60,30.05,30.05,25.10,50,7531,218462.00,
523475,LOTUS CHOC  ,X ,Q,16.75,16.75,14.75,14.80,16.75,15.35,4,312,4712.00,
523483,PACIFIC IND.,X ,Q,111.45,111.45,111.10,111.10,111.10,111.30,5,153,17016.00,
523519,UNI OFF AUTO,XT,Q,1.06,1.06,1.06,1.06,1.06,1.11,1,500,530.00,
523537,APM INDUS.  ,X ,Q,22.30,22.30,19.05,20.10,20.05,20.50,11,905,18148.00,
523539,PRECISION WR,B ,Q,148.05,149.85,145.05,148.60,147.25,150.90,289,1377,203081.00,
523550,KRYPTON IND ,X ,Q,14.99,14.99,13.00,13.00,13.00,13.35,4,302,4523.00,
523566,MARTIN BURN ,X ,Q,18.55,18.55,18.55,18.55,18.55,19.50,2,101,1873.00,
523574,FEL         ,B ,Q,23.95,24.65,23.95,24.40,24.50,23.60,41,6473,158232.00,
523586,IND.TONERS  ,X ,Q,92.10,94.95,87.00,88.15,88.00,93.95,65,3131,277899.00,
523594,KUNSTSTOFFE ,X ,Q,26.25,26.25,26.25,26.25,26.25,26.25,7,2800,73500.00,
523598,SHIPP.CORPN ,A ,Q,28.50,30.90,28.50,30.00,29.80,28.20,1151,246745,7369244.00,
523606,SIKA INTER. ,X ,Q,168.50,173.70,168.50,170.00,170.00,168.70,10,457,77559.00,
523610,ITI LTD.    ,A ,Q,67.95,71.75,67.90,70.35,70.35,67.30,1554,136417,9593331.00,
523618,DREDGING COR,B ,Q,318.05,335.70,318.05,331.70,331.70,317.85,2566,47932,15834054.00,
523620,PHARMASIA   ,XT,Q,14.15,15.55,14.15,15.30,14.30,14.85,5,40,594.00,
523630,NATIONAL FER,B ,Q,26.60,27.25,26.50,26.75,26.75,26.60,308,160235,4297540.00,
523638,IP RINGS LTD,X ,Q,61.20,61.20,60.35,60.35,60.35,61.20,5,102,6240.00,
523642,PI INDUS.LTD,A ,Q,1194.00,1217.25,1186.00,1198.70,1201.00,1179.35,1595,29013,34765035.00,
523648,PLASTIBLEND ,B ,Q,180.00,181.00,177.35,180.80,180.80,180.00,20,659,118597.00,
523660,WATERBASE   ,X ,Q,101.65,103.95,100.00,101.35,101.35,100.00,196,13430,1372825.00,
523672,FLEX FOODS  ,X ,Q,50.00,50.00,47.75,48.80,47.75,49.15,12,895,43951.00,
523676,GOLKUNDA DIA,XT,Q,10.00,10.16,10.00,10.16,10.16,10.16,2,405,4066.00,
523694,APCOTEX IND ,B ,Q,201.60,213.50,201.05,208.95,207.70,200.40,899,3653,755779.00,
523696,FORTIS MLR  ,X ,Q,52.45,52.45,50.00,51.95,51.95,49.70,6,251,12799.00,
523704,MASTEK LTD  ,B ,Q,328.15,332.20,320.00,322.10,322.20,323.95,125,1057,342752.00,
523710,SAYAJI HOTEL,XT,Q,231.00,247.70,231.00,246.00,246.00,242.85,10,192,45609.00,
523716,ASHIANA HOU ,B ,Q,108.70,113.00,105.15,108.00,108.00,108.85,338,2487,268633.00,
523722,SVAM SOFTWAR,X ,Q,0.29,0.29,0.29,0.29,0.29,0.30,4,1201,348.00,
523736,DVL         ,B ,Q,68.85,69.20,67.85,67.85,67.85,68.70,42,209,14311.00,
523754,MAHEPC      ,X ,Q,91.30,91.30,88.25,88.65,88.65,88.90,84,8602,769187.00,
523756,SREIINFRA   ,A ,Q,11.10,11.15,10.25,10.88,10.91,10.66,143,94009,1033693.00,
523768,GUJ.BOROSIL ,X ,Q,62.00,65.00,62.00,63.00,63.00,60.90,122,10553,665641.00,
523782,MITSHI      ,XT,Q,50.50,55.40,50.50,51.85,55.00,53.10,51,3411,175470.00,
523792,MAZDA LTD   ,B ,Q,350.00,352.00,333.05,333.50,333.05,337.55,27,50,17153.00,
523796,VICEROY HOTE,T ,Q,1.22,1.27,1.16,1.24,1.26,1.22,27,8047,9528.00,
523828,MENON BEAR. ,B ,Q,59.60,60.15,59.00,59.30,60.15,60.00,7,200,11864.00,
523836,GUJ.RAFFIA  ,T ,Q,9.75,9.75,9.75,9.75,9.75,9.75,2,50,487.00,
523838,SIMPLX INFRA,B ,Q,47.95,50.00,45.25,48.75,48.50,46.20,16,416,19372.00,
523840,INN.TECH.PAC,X ,Q,13.80,13.80,13.70,13.74,13.74,13.50,5,601,8276.00,
523842,SUPER TANNER,X ,Q,1.86,1.86,1.86,1.86,1.86,1.87,2,1000,1860.00,
523844,INVICTA MED ,XT,Q,4.41,4.41,4.40,4.40,4.40,4.42,6,20000,88050.00,
523850,AXTEL INDUS.,X ,Q,83.00,84.40,80.10,82.85,80.10,82.50,14,2221,184155.00,
523888,V.R. WOODART,ZP,Q,7.71,7.71,7.71,7.71,7.71,8.11,1,100,771.00,
524000,MAGMA FIN   ,A ,Q,61.50,61.50,56.40,56.95,56.95,59.05,181,12410,718838.00,
524013,HIND.FLUROCA,B ,Q,10.75,11.70,10.68,11.70,11.70,11.86,4,109,1177.00,
524019,KINGFA      ,B ,Q,639.00,658.00,602.00,606.10,612.35,607.00,21,412,253735.00,
524037,RAMA PHOSPH ,X ,Q,46.75,46.75,43.00,43.80,44.35,46.05,29,2108,91864.00,
524051,POLYPLEX    ,B ,Q,439.65,443.80,438.00,441.10,441.10,439.65,135,1110,489588.00,
524075,ALBERT DAVID,B ,Q,333.00,333.00,329.00,330.05,330.00,331.15,242,444,146791.00,
524084,MONSANTO (I),A ,Q,2030.70,2081.00,1927.00,2060.50,2060.00,2048.35,39,279,546092.00,
524091,ACRYCIL LTD.,X ,Q,99.00,100.00,97.15,98.65,98.00,98.85,46,6027,594088.00,XD
524109,KABRA EXTR  ,B ,Q,62.10,62.55,62.10,62.55,62.55,63.25,10,490,30614.00,
524129,VINYL CHEM  ,B ,Q,70.90,70.90,63.80,64.20,65.00,64.35,80,1394,89408.00,
524164,IOL CHEM PH ,B ,Q,168.90,169.90,165.70,166.50,165.90,166.35,664,18281,3062127.00,
524174,KESAR PETRO ,X ,Q,5.45,5.80,5.45,5.47,5.46,5.58,60,19220,106205.00,
524200,VINATI ORG. ,A ,Q,2175.00,2205.00,2168.85,2193.65,2200.00,2151.55,290,1306,2860595.00,
524202,LACTOSE(I)  ,XT,Q,24.75,24.85,24.00,24.85,24.85,23.70,15,2233,55308.00,
524208,AARTI INDUST,A ,Q,1583.95,1584.00,1570.55,1581.40,1578.40,1568.85,231,765,1207502.00,
524218,RESONANCE   ,XT,Q,28.25,29.50,28.25,29.10,29.10,28.75,10,3071,89269.00,
524226,GUJ AMB EXP ,B ,Q,144.90,159.95,143.15,153.00,151.10,143.90,837,12743,1925574.00,
524230,RASHTR.CHEM.,A ,Q,40.95,41.75,40.60,41.05,41.05,40.55,530,87947,3620703.00,
524280,KOPRAN LTD. ,B ,Q,28.15,28.90,28.00,28.40,28.00,28.25,117,3692,105198.00,
524288,AIMCO PESTI.,X ,Q,89.85,94.00,89.35,94.00,94.00,89.85,42,1533,140069.00,
524324,SEYAIND     ,B ,Q,387.00,395.90,387.00,394.00,394.00,386.40,55,2480,966990.00,
524330,JAYANT AGRO ,B ,Q,162.00,166.00,158.50,160.70,161.00,165.45,26,1097,176307.00,
524332,BCLIL       ,X ,Q,66.35,66.35,62.25,63.60,63.60,64.00,44,5326,339816.00,
524336,SH.HARI CHEM,X ,Q,19.10,19.10,19.10,19.10,19.10,20.10,7,275,5252.00,
524342,INDOBORAXC  ,X ,Q,365.00,365.00,353.00,363.00,363.00,357.05,9,60,21462.00,XD
524348,AARTI DRUGS ,B ,Q,456.15,457.85,452.35,454.85,452.35,456.45,124,517,235467.00,
524370,BODAL CHEM  ,B ,Q,69.70,71.20,69.50,70.15,70.15,68.70,502,13856,974766.00,
524394,VIMTA LABS  ,B ,Q,90.65,92.55,90.65,92.05,92.05,90.55,19,266,24356.00,
524404,MARKSANS    ,B ,Q,14.10,14.50,14.10,14.30,14.30,14.04,119,48096,689116.00,
524412,AAREY DRUGS ,X ,Q,13.13,14.49,13.13,13.91,13.91,13.43,112,39665,538217.00,
524414,NORRIS MEDI.,XT,Q,7.10,7.10,7.10,7.10,7.10,7.10,1,60,426.00,
524440,CAMEX LTD   ,X ,Q,24.35,25.10,24.35,24.35,24.35,25.00,10,417,10154.00,
524444,KAVITIND    ,X ,Q,54.35,54.50,52.00,53.35,53.70,52.90,178,49487,2650617.00,
524470,SYNCOM FORM.,X ,Q,0.78,0.82,0.76,0.79,0.80,0.77,166,573137,456910.00,
524480,RIDHI SIDHI ,X ,Q,248.90,249.00,248.90,249.00,249.00,242.00,15,577,143661.00,XD
524488,SVCIND      ,XT,Q,1.45,1.56,1.45,1.56,1.56,1.49,15,21615,33275.00,
524494,IPCA LAB LTD,A ,Q,958.00,961.90,950.00,958.00,960.00,957.10,654,406715,386430585.00,
524500,KILITCH DRUG,B ,Q,105.50,108.80,105.20,105.55,105.30,104.75,298,1217,129080.00,
524506,CORAL LAB.  ,X ,Q,180.25,184.75,180.20,182.60,180.20,184.95,8,325,59032.00,
524516,BACIL PHARMA,XT,Q,2.38,2.38,2.38,2.38,2.38,2.38,2,10,23.00,
524518,KREBS BIOCHM,B ,Q,76.00,84.40,70.50,81.25,81.25,70.35,40,1828,139413.00,
524520,KMC SHIL    ,X ,Q,10.33,11.49,10.33,10.73,10.70,11.17,46,5063,55856.00,
524542,SUKJIT STRCH,X ,Q,188.35,188.85,183.00,188.80,188.85,181.75,29,1155,216343.00,
524558,NEULAND LAB.,B ,Q,476.10,497.00,476.10,485.20,485.20,482.65,55,774,376701.00,
524564,GAYATRI BIO ,XT,Q,1.48,1.50,1.48,1.50,1.50,1.48,3,1200,1778.00,
524570,PODDAR PIGM.,B ,Q,156.00,156.00,147.40,147.40,147.40,145.60,13,452,68994.00,
524576,VIVID IND   ,X ,Q,18.75,18.95,18.55,18.95,18.95,18.45,16,868,16251.00,
524582,TIRUPATI STA,XT,Q,24.70,27.30,24.70,27.15,27.30,26.00,7,500,13085.00,
524594,ASHOK-ALCO  ,X ,Q,22.05,22.05,20.00,20.25,20.25,22.05,53,4967,100606.00,
524610,RATHI GRAPH.,X ,Q,1.48,1.48,1.48,1.48,1.48,1.55,1,574,849.00,
524634,ALU FLUORIDE,X ,Q,95.65,98.00,94.50,95.90,95.90,92.95,66,3271,313752.00,
524640,ARCHITORG   ,X ,Q,9.05,9.50,8.89,9.39,9.39,9.35,17,14807,133562.00,
524648,INDO AMINES ,X ,Q,62.80,69.70,59.50,63.10,69.70,59.50,28,3156,198872.00,
524652,IND.SWIFT LT,B ,Q,3.95,3.95,3.62,3.85,3.85,3.99,11,2240,8221.00,
524654,NATURAL CAPS,X ,Q,47.35,47.35,47.35,47.35,47.35,45.10,6,550,26042.00,
524661,WELCURE DRUG,XT,Q,0.48,0.48,0.44,0.48,0.48,0.46,9,14915,7155.00,
524663,BH.IMMUN&BIO,B ,Q,6.38,6.38,6.07,6.28,6.28,6.06,23,3184,19513.00,
524667,SOTL        ,B ,Q,862.05,903.80,862.00,898.45,903.00,871.65,66,136,121783.00,
524669,HESTER BISC ,B ,Q,1635.95,1642.30,1611.00,1622.30,1615.00,1609.85,13,90,146252.00,
524687,BASANT AGRO ,X ,Q,2.84,3.00,2.83,3.00,3.00,2.90,23,9963,29425.00,
524689,PARENT.DRUGS,T ,Q,3.27,3.27,3.27,3.27,3.27,3.12,1,666,2177.00,
524699,KILBURN CHEM,X ,Q,15.55,15.55,15.20,15.30,15.30,16.00,7,1475,22825.00,
524703,SANDU PHARMA,X ,Q,16.45,16.45,15.00,16.20,16.20,16.10,6,560,8729.00,
524709,NACLIND     ,B ,Q,26.00,26.40,25.80,25.95,25.95,25.65,16,4968,129734.00,
524711,VISTA PHARMA,X ,Q,8.92,8.92,8.92,8.92,8.92,8.50,4,2364,21086.00,
524715,SUN PHARMA. ,A ,Q,428.00,433.75,423.80,431.95,431.95,426.40,6270,415636,178532817.00,
524717,TITAN BIOTEC,X ,Q,31.50,33.45,30.95,31.75,31.75,31.35,84,5749,182369.00,
524727,SDL         ,X ,Q,21.40,21.40,21.40,21.40,21.40,22.50,1,10,214.00,
524731,JENBURKT PH.,X ,Q,430.00,430.00,419.00,423.65,430.00,421.50,22,235,99896.00,
524735,HIKAL LTD.  ,B ,Q,145.10,151.60,143.00,146.60,146.55,142.45,1066,29277,4326049.00,
524742,CAPLIN POINT,B ,Q,424.15,424.15,414.70,417.95,417.00,417.95,102,576,241473.00,
524752,COMBAT DRUGS,X ,Q,20.05,21.10,20.05,21.10,21.10,21.10,2,55,1108.00,
524758,WINTAC LTD  ,X ,Q,170.00,179.90,170.00,179.90,179.90,180.00,2,205,35147.00,
524764,NUTRA       ,X ,Q,7.80,7.98,7.75,7.94,7.97,7.90,15,873,6880.00,
524768,EMMESSAR BIO,X ,Q,11.90,11.90,11.90,11.90,11.90,11.90,2,17,202.00,
524774,NGL FINE CHM,XT,Q,490.00,490.00,475.25,475.25,475.25,489.95,28,2149,1052094.00,
524790,EVEREST ORG.,X ,Q,214.00,234.90,214.00,224.00,224.00,221.20,133,2785,638424.00,
524804,AUROB.PHARMA,A ,Q,598.95,614.45,598.95,612.75,612.75,598.95,1758,96847,59027495.00,
524808,PHYTOCHEM I.,X ,Q,19.00,20.00,18.20,20.00,20.00,19.10,8,305,5873.00,
524816,NATCO PHARM ,A ,Q,550.50,567.00,545.00,557.20,556.25,541.75,602,10112,5658708.00,
524818,DYNAMIC IND.,X ,Q,57.00,57.00,54.20,56.50,56.50,57.00,8,520,29202.00,
524820,PANAMA PETRO,B ,Q,66.85,68.85,65.35,66.50,66.50,67.50,197,1621,108073.00,
524824,BAL PHARMA  ,B ,Q,40.70,40.70,38.50,38.60,38.55,39.05,43,1251,48238.00,
524828,BDH INDUS.  ,XT,Q,67.15,70.25,67.15,68.95,68.95,67.00,12,433,29494.00,
526027,CUBEX TUBING,B ,Q,9.64,9.64,8.51,8.88,8.88,9.45,7,782,6674.00,
526043,POLYMECH.MCH,X ,Q,20.35,22.00,20.30,21.45,20.30,21.10,6,595,12271.00,
526073,GALAXY BEAR.,XT,Q,152.40,152.45,152.40,152.45,152.45,145.20,3,170,25914.00,
526093,SATVAH.ISPAT,T ,Q,8.13,8.13,8.13,8.13,8.13,8.55,5,2201,17894.00,
526117,SHERVANI IND,X ,Q,417.00,458.95,417.00,450.60,458.55,432.90,54,507,228056.00,
526125,ARI.TOURNESO,XT,Q,20.75,20.75,20.75,20.75,20.75,21.80,1,1,20.00,
526137,SHETRON LTD ,X ,Q,21.70,21.70,20.00,20.10,20.10,20.90,4,550,11370.00,
526139,TRANSGENE BI,XT,Q,2.70,2.78,2.70,2.78,2.78,2.70,5,120,329.00,
526143,MPL         ,XT,Q,4.10,4.48,4.08,4.38,4.38,4.28,16,8241,34175.00,
526161,SPENTA INT. ,X ,Q,54.00,54.00,53.70,53.70,53.70,56.50,11,60,3225.00,
526169,MULTIBASE I ,X ,Q,123.00,124.70,121.10,122.55,122.55,122.70,30,1784,219361.00,
526173,ANDREW YULE ,B ,Q,11.51,11.79,11.51,11.55,11.52,11.55,58,17515,203285.00,
526179,LUDOLOW JUTE,X ,Q,54.00,55.55,53.60,55.20,55.00,53.65,52,4449,243084.00,
526195,NEOGEM INDIA,XT,Q,3.46,3.46,3.46,3.46,3.46,3.30,1,1000,3460.00,
526225,BLOOM DEKOR ,X ,Q,7.70,8.40,7.70,8.40,8.40,8.00,4,843,6584.00,
526227,FILATEX INDI,B ,Q,38.15,39.55,37.85,39.45,39.50,38.00,504,254575,9982735.00,
526235,MERCATOR    ,T ,Q,1.16,1.28,1.16,1.28,1.28,1.22,20,9250,11464.00,
526247,PREMIER EXPL,B ,Q,169.45,169.65,164.00,166.80,166.80,167.95,54,390,65446.00,
526263,MOLD-TEK TEC,B ,Q,47.80,47.80,47.80,47.80,47.80,48.10,1,250,11950.00,
526299,MPHASIS LTD ,A ,Q,968.20,970.80,961.00,967.85,970.00,969.55,82,838,808804.00,
526301,MEDINOVA DIA,XT,Q,12.83,12.83,12.83,12.83,12.83,13.50,3,20,256.00,
526315,DIVYA.GRANIT,X ,Q,72.85,74.00,68.10,70.80,74.00,70.80,14,3270,237808.00,
526325,ORIENT PRESS,B ,Q,112.00,112.00,112.00,112.00,112.00,113.00,1,5,560.00,
526365,SWARNASA    ,X ,Q,8.51,8.51,7.72,8.00,8.00,8.11,18,6375,50314.00,
526367,GANESH HSG. ,B ,Q,34.50,35.00,33.85,34.25,34.95,34.00,45,299,10243.00,XD
526371,NMDC LTD    ,A ,Q,79.65,82.75,79.45,81.10,81.10,79.65,892,182046,14803547.00,
526381,PAT INT LOG ,B ,Q,20.00,20.50,20.00,20.50,20.50,19.60,10,736,14970.00,
526397,ALPHAGEO (I),B ,Q,203.15,206.35,199.00,200.20,199.00,201.20,80,1495,302298.00,
526409,KKALPANAIND ,X ,Q,17.45,17.45,15.90,15.90,15.90,16.05,10,739,11878.00,
526415,OK PLAY (I) ,XT,Q,20.00,20.40,19.55,20.20,20.40,19.85,10,754,14947.00,
526423,KRITI INDUS.,X ,Q,21.05,23.00,21.05,23.00,23.00,22.00,14,978,22348.00,
526433,ASM TECHNOLO,X ,Q,90.00,90.00,88.50,88.50,88.50,88.85,3,95,8445.00,
526435,PERFECTPAC  ,X ,Q,150.00,150.00,150.00,150.00,150.00,150.00,1,100,15000.00,
526441,VISIONCINE  ,XT,Q,1.05,1.10,1.05,1.10,1.10,1.05,10,6314,6759.00,
526471,WINSOME BREW,XT,Q,2.66,2.66,2.66,2.66,2.66,2.80,4,361,960.00,
526479,SKY INDUST. ,X ,Q,30.00,30.00,30.00,30.00,30.00,32.45,3,97,2910.00,
526492,RISHIROOP   ,X ,Q,36.20,36.20,33.00,34.25,33.65,36.05,56,13822,464409.00,
526508,SHAHISHIP   ,XT,Q,5.56,5.56,5.56,5.56,5.56,5.56,2,99,550.00,
526519,ALPINE HSG. ,X ,Q,11.40,11.40,11.40,11.40,11.40,11.99,2,623,7102.00,
526521,SANGHI IND. ,B ,Q,48.50,49.20,47.55,48.65,48.65,47.70,17,1571,75212.00,
526538,MAXIMAA SYST,X ,Q,2.20,2.20,2.20,2.20,2.20,2.27,2,50,110.00,
526544,SCANP GEOM  ,X ,Q,26.15,26.15,24.65,24.75,24.75,25.15,11,1550,38626.00,
526546,CHOKSI LABOR,X ,Q,11.25,12.43,11.25,12.43,12.43,11.84,4,151,1701.00,
526550,CCHHL       ,B ,Q,3.75,3.78,3.53,3.75,3.75,3.60,24,9119,34148.00,
526554,SALGUTI IND ,XT,Q,16.30,16.30,16.30,16.30,16.30,17.15,1,1,16.00,
526568,LONGVIEW TEA,XT,Q,7.98,8.40,7.98,8.40,8.40,8.40,8,1175,9440.00,
526582,TPL PLAST   ,B ,Q,103.25,104.40,103.25,104.40,104.40,103.80,3,22,2283.00,
526586,WIM PLAST LT,X ,Q,405.00,405.00,381.00,389.35,393.00,388.90,293,1098,425317.00,
526596,LIBERTY SHOE,B ,Q,83.60,88.45,81.30,86.25,86.55,82.05,220,10105,870084.00,
526604,LIPPI SYSTEM,XT,Q,8.56,8.56,8.55,8.55,8.55,9.00,3,500,4276.00,
526608,ELECTROTHERM,B ,Q,144.95,146.95,144.50,146.00,146.00,141.80,11,153,22347.00,
526612,BLUE DART EX,A ,Q,2178.05,2197.80,2160.00,2170.15,2170.15,2176.75,17,52,113016.00,
526616,NAT.PLASTIC ,X ,Q,24.25,25.80,24.25,24.70,24.70,24.50,18,1070,26695.00,
526622,MFL INDIA   ,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,3,12001,2280.00,
526640,ROYALE MANOR,XT,Q,12.10,12.71,12.10,12.30,12.47,12.11,50,37144,458437.00,
526642,MIRZA INTER ,B ,Q,52.30,54.00,52.15,52.90,52.85,52.20,242,30242,1603968.00,
526650,TOURISM FINA,B ,Q,84.30,85.10,83.00,84.50,84.90,83.40,113,7253,609421.00,
526666,BHARTIYA INT,T ,Q,222.60,222.60,222.60,222.60,222.60,233.25,1,5,1113.00,
526668,KAMAT HOTELS,B ,Q,33.00,33.00,31.05,32.10,31.25,32.20,68,3351,108353.00,
526687,POLO HOTELS ,X ,Q,4.63,4.63,4.25,4.25,4.25,4.41,2,51,217.00,
526703,ECOPLAST LTD,X ,Q,110.05,110.50,110.00,110.25,110.00,115.45,5,220,24251.00,
526707,ALCHEMIST LT,T ,Q,1.01,1.01,1.01,1.01,1.01,1.01,2,102,103.00,
526717,GOPALA POLY.,X ,Q,6.98,6.98,6.98,6.98,6.98,7.12,1,100,698.00,
526721,NICCO PARKS ,XT,Q,22.60,22.60,21.55,22.00,22.00,22.60,13,1223,26722.00,
526723,NTC INDUST  ,X ,Q,37.95,39.75,37.95,39.75,39.75,37.55,3,21,816.00,
526725,SANDESH LTD.,B ,Q,550.00,550.00,550.00,550.00,550.00,567.45,14,75,41250.00,
526729,GOLDIAM INT.,B ,Q,101.35,104.75,100.75,103.50,103.50,100.90,315,6612,682502.00,
526731,BRIGHT BROS.,X ,Q,53.50,58.00,53.50,56.00,56.00,54.00,6,6,337.00,
526737,CORPOR COUR ,X ,Q,10.90,10.90,10.90,10.90,10.90,10.41,1,5,54.00,
526739,NARMADA GEL ,X ,Q,156.90,156.90,152.85,154.40,154.10,153.15,15,447,69044.00,
526747,P.G.FOILS   ,X ,Q,73.00,73.10,69.00,73.00,73.00,70.00,28,1472,106580.00,
526755,VELAN HOTELS,X ,Q,4.39,4.40,3.41,3.94,3.99,3.73,23,1174,4860.00,
